|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
8|Attijari Bank|Diversified Banks|https://www.attijaribank.com.tn|https://www.attijaribank.com.tn/recrutement|https://www.attijaribank.com.tn/actualites
9|Société Tunisienne de Banque et de Financement|Diversified Banks|https://www.stbf.com.tn|https://www.stbf.com.tn/recrutement|https://www.stbf.com.tn/actualites
10|Banque Internationale Arabe de Tunisie|Diversified Banks|https://www.biatt.com|https://www.biatt.com/recrutement|https://www.biatt.com/actualites

|||Regional banks
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Banque de l'Habitat|Regional Banks|https://www.bh.tn|https://www.bh.tn/recrutement|https://www.bh.tn/actualites
2|Banque de Tunisie|Regional Banks|https://www.banque-tunisie.com|https://www.banque-tunisie.com/recrutement|https://www.banque-tunisie.com/actualites
3|Société Tunisienne de Banque|Regional Banks|https://www.stb.com.tn|https://www.stb.com.tn/recrutement|https://www.stb.com.tn/actualites
4|Banque de la Méditerranée|Regional Banks|https://www.bm.tn|https://www.bm.tn/recrutement|https://www.bm.tn/actualites
5|Arab Tunisian Bank|Regional Banks|https://www.atb.tn|https://www.atb.tn/recrutement|https://www.atb.tn/actualites
6|Banque de l'Industrie et du Commerce|Regional Banks|https://www.bic.tn|https://www.bic.tn/recrutement|https://www.bic.tn/actualites
7|Banque de la Révolution|Regional Banks|https://www.bdr.tn|https://www.bdr.tn/recrutement|https://www.bdr.tn/actualites
8|Banque de l'Environnement et du Développement Durable|Regional Banks|https://www.bedd.tn|https://www.bedd.tn/recrutement|https://www.bedd.tn/actualites
9|Banque de l'Agriculture et de la Pêche|Regional Banks|https://www.bap.tn|https://www.bap.tn/recrutement|https://www.bap.tn/actualites
10|Banque de l'Innovation|Regional Banks|https://www.bi.tn|https://www.bi.tn/recrutement|https://www.bi.tn/actualites

|||Diversified financial services
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Banque|Diversified Financial Services|https://www.stb.com.tn|https://www.stb.com.tn/recrutement|https://www.stb.com.tn/actualites
2|Banque de Tunisie|Diversified Financial Services|https://www.banque-tunisie.com|https://www.banque-tunisie.com/recrutement|https://www.banque-tunisie.com/actualites
3|Société de Gestion d'Actifs|Diversified Financial Services|https://www.sga.tn|https://www.sga.tn/recrutement|https://www.sga.tn/actualites
4|Tunisian Leasing|Diversified Financial Services|https://www.tunisianleasing.com|https://www.tunisianleasing.com/recrutement|https://www.tunisianleasing.com/actualites
5|Société Tunisienne d'Assurances|Diversified Financial Services|https://www.sta.tn|https://www.sta.tn/recrutement|https://www.sta.tn/actualites
6|Banque de l'Agriculture et de la Pêche|Diversified Financial Services|https://www.bap.tn|https://www.bap.tn/recrutement|https://www.bap.tn/actualites
7|Société de Capital Risque|Diversified Financial Services|https://www.scr.tn|https://www.scr.tn/recrutement|https://www.scr.tn/actualites
8|Banque de la Méditerranée|Diversified Financial Services|https://www.bm.tn|https://www.bm.tn/recrutement|https://www.bm.tn/actualites
9|Société de Financement|Diversified Financial Services|https://www.sf.tn|https://www.sf.tn/recrutement|https://www.sf.tn/actualites
10|Société de Bourse|Diversified Financial Services|https://www.sdb.tn|https://www.sdb.tn/recrutement|https://www.sdb.tn/actualites

|||Multi-sector holdings
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Groupe Loukil|Multi-Sector Holdings|https://www.loukil.com|https://www.loukil.com/careers|https://www.loukil.com/news
2|Groupe Chimique Tunisien|Multi-Sector Holdings|https://www.gct.com.tn|https://www.gct.com.tn/recrutement|https://www.gct.com.tn/actualites
3|Société Tunisienne d'Industries de Raffinage|Multi-Sector Holdings|https://www.stir.tn|https://www.stir.tn/recrutement|https://www.stir.tn/actualites
4|Groupe Ksar|Multi-Sector Holdings|https://www.groupe-ksar.com|https://www.groupe-ksar.com/careers|https://www.groupe-ksar.com/news
5|Société Tunisienne de Propulsion|Multi-Sector Holdings|https://www.stp.tn|https://www.stp.tn/recrutement|https://www.stp.tn/actualites
6|Groupe Bouchamaoui|Multi-Sector Holdings|https://www.bouchamaoui.com|https://www.bouchamaoui.com/careers|https://www.bouchamaoui.com/news
7|Société Tunisienne de Distribution|Multi-Sector Holdings|https://www.std.com.tn|https://www.std.com.tn/recrutement|https://www.std.com.tn/actualites
8|Groupe Mzoughi|Multi-Sector Holdings|https://www.mzoughi.com|https://www.mzoughi.com/careers|https://www.mzoughi.com/news
9|Groupe SFBT|Multi-Sector Holdings|https://www.sfbt.com.tn|https://www.sfbt.com.tn/recrutement|https://www.sfbt.com.tn/actualites
10|Groupe Ghandour|Multi-Sector Holdings|https://www.ghandour.com.tn|https://www.ghandour.com.tn/careers|https://www.ghandour.com.tn/news

|||Specialized finance
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Leasing|Specialized Finance|https://www.stl.tn|https://www.stl.tn/recrutement|https://www.stl.tn/actualites
2|Tunisian Factoring|Specialized Finance|https://www.tunisianfactoring.tn|https://www.tunisianfactoring.tn/recrutement|https://www.tunisianfactoring.tn/actualites
3|Société de Financement|Specialized Finance|https://www.sf.tn|https://www.sf.tn/recrutement|https://www.sf.tn/actualites
4|Société Tunisienne d'Assurances|Specialized Finance|https://www.sta.tn|https://www.sta.tn/recrutement|https://www.sta.tn/actualites
5|Groupe de Capital Risque|Specialized Finance|https://www.gcr.tn|https://www.gcr.tn/recrutement|https://www.gcr.tn/actualites
6|Société de Gestion d'Actifs|Specialized Finance|https://www.sga.tn|https://www.sga.tn/recrutement|https://www.sga.tn/actualites
7|Tunisian Investment Bank|Specialized Finance|https://www.tib.tn|https://www.tib.tn/recrutement|https://www.tib.tn/actualites
8|Société de Crédit à la Consommation|Specialized Finance|https://www.scc.tn|https://www.scc.tn/recrutement|https://www.scc.tn/actualites
9|Société de Bourse|Specialized Finance|https://www.sdb.tn|https://www.sdb.tn/recrutement|https://www.sdb.tn/actualites
10|Société Tunisienne de Financement|Specialized Finance|https://www.stf.tn|https://www.stf.tn/recrutement|https://www.stf.tn/actualites

|||Commercial & residential mortgage finance
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Banque de l'Habitat|Commercial & Residential Mortgage Finance|https://www.bh.tn|https://www.bh.tn/recrutement|https://www.bh.tn/actualites
2|Société Tunisienne de Crédit|Commercial & Residential Mortgage Finance|https://www.stc.tn|https://www.stc.tn/recrutement|https://www.stc.tn/actualites
3|Société de Financement Immobilier|Commercial & Residential Mortgage Finance|https://www.sfi.tn|https://www.sfi.tn/recrutement|https://www.sfi.tn/actualites
4|Société de Crédit à l'Habitat|Commercial & Residential Mortgage Finance|https://www.sch.tn|https://www.sch.tn/recrutement|https://www.sch.tn/actualites
5|Tunisian Home Loan Corporation|Commercial & Residential Mortgage Finance|https://www.thlc.tn|https://www.thlc.tn/recrutement|https://www.thlc.tn/actualites
6|Banque de l'Agriculture et de la Pêche|Commercial & Residential Mortgage Finance|https://www.bap.tn|https://www.bap.tn/recrutement|https://www.bap.tn/actualites
7|Société Tunisienne de Promotion Immobilière|Commercial & Residential Mortgage Finance|https://www.stpi.tn|https://www.stpi.tn/recrutement|https://www.stpi.tn/actualites
8|Société de Gestion de Patrimoine|Commercial & Residential Mortgage Finance|https://www.sgp.tn|https://www.sgp.tn/recrutement|https://www.sgp.tn/actualites
9|Groupe de Financement Immobilier|Commercial & Residential Mortgage Finance|https://www.gfi.tn|https://www.gfi.tn/recrutement|https://www.gfi.tn/actualites
10|Société de Crédit et de Financement|Commercial & Residential Mortgage Finance|https://www.scf.tn|https://www.scf.tn/recrutement|https://www.scf.tn/actualites

|||Transaction & payment processing
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Monétique Tunisie|Transaction & Payment Processing|https://www.monetique.tn|https://www.monetique.tn/recrutement|https://www.monetique.tn/actualites
2|Société Tunisienne de Monétique|Transaction & Payment Processing|https://www.stm.tn|https://www.stm.tn/recrutement|https://www.stm.tn/actualites
3|Paymee|Transaction & Payment Processing|https://www.paymee.tn|https://www.paymee.tn/careers|https://www.paymee.tn/news
4|Tunisian Payment Solutions|Transaction & Payment Processing|https://www.tps.tn|https://www.tps.tn/recrutement|https://www.tps.tn/actualites
5|Société de Services de Paiement|Transaction & Payment Processing|https://www.ssp.tn|https://www.ssp.tn/recrutement|https://www.ssp.tn/actualites
6|Wizall Money|Transaction & Payment Processing|https://www.wizall.com|https://www.wizall.com/careers|https://www.wizall.com/news
7|DigiPay|Transaction & Payment Processing|https://www.digipay.tn|https://www.digipay.tn/recrutement|https://www.digipay.tn/actualites
8|Société de Monétique et de Paiement|Transaction & Payment Processing|https://www.smp.tn|https://www.smp.tn/recrutement|https://www.smp.tn/actualites
9|EasyPay|Transaction & Payment Processing|https://www.easypay.tn|https://www.easypay.tn/careers|https://www.easypay.tn/news
10|Tunisian Electronic Payment|Transaction & Payment Processing|https://www.tep.tn|https://www.tep.tn/recrutement|https://www.tep.tn/actualites

|||Asset management & custody banks
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Gestion d'Actifs|Asset Management & Custody Banks|https://www.stga.tn|https://www.stga.tn/recrutement|https://www.stga.tn/actualites
2|Banque de Tunisie et des Emirats|Asset Management & Custody Banks|https://www.bte.tn|https://www.bte.tn/recrutement|https://www.bte.tn/actualites
3|Société de Gestion de Portefeuille|Asset Management & Custody Banks|https://www.sgp.tn|https://www.sgp.tn/recrutement|https://www.sgp.tn/actualites
4|Société de Gestion d'Actifs et de Patrimoine|Asset Management & Custody Banks|https://www.sgap.tn|https://www.sgap.tn/recrutement|https://www.sgap.tn/actualites
5|Société Tunisienne de Bourse|Asset Management & Custody Banks|https://www.stb.tn|https://www.stb.tn/recrutement|https://www.stb.tn/actualites
6|Société de Gestion de Fonds|Asset Management & Custody Banks|https://www.sgf.tn|https://www.sgf.tn/recrutement|https://www.sgf.tn/actualites
7|Groupe de Gestion Financière|Asset Management & Custody Banks|https://www.ggf.tn|https://www.ggf.tn/recrutement|https://www.ggf.tn/actualites
8|Société de Gestion de Placements|Asset Management & Custody Banks|https://www.sgp.tn|https://www.sgp.tn/recrutement|https://www.sgp.tn/actualites
9|Tunisian Asset Management|Asset Management & Custody Banks|https://www.tam.tn|https://www.tam.tn/recrutement|https://www.tam.tn/actualites
10|Société de Gestion de Capital|Asset Management & Custody Banks|https://www.sgc.tn|https://www.sgc.tn/recrutement|https://www.sgc.tn/actualites

|||Investment banking & brokerage
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Banque d'Investissement|Investment Banking & Brokerage|https://www.stbi.tn|https://www.stbi.tn/recrutement|https://www.stbi.tn/actualites
2|Société de Gestion et d'Intermédiation|Investment Banking & Brokerage|https://www.sgi.tn|https://www.sgi.tn/recrutement|https://www.sgi.tn/actualites
3|Société de Bourse et d'Investissement|Investment Banking & Brokerage|https://www.sbi.tn|https://www.sbi.tn/recrutement|https://www.sbi.tn/actualites
4|Banque de Financement et d'Investissement|Investment Banking & Brokerage|https://www.bfi.tn|https://www.bfi.tn/recrutement|https://www.bfi.tn/actualites
5|Groupe de Conseil Financier|Investment Banking & Brokerage|https://www.gcf.tn|https://www.gcf.tn/recrutement|https://www.gcf.tn/actualites
6|Société de Capital-Investissement|Investment Banking & Brokerage|https://www.sci.tn|https://www.sci.tn/recrutement|https://www.sci.tn/actualites
7|Tunisian Investment Bank|Investment Banking & Brokerage|https://www.tib.tn|https://www.tib.tn/recrutement|https://www.tib.tn/actualites
8|Société de Placement et d'Investissement|Investment Banking & Brokerage|https://www.spi.tn|https://www.spi.tn/recrutement|https://www.spi.tn/actualites
9|Société d'Intermédiation Financière|Investment Banking & Brokerage|https://www.sif.tn|https://www.sif.tn/recrutement|https://www.sif.tn/actualites
10|Société de Conseil en Investissement|Investment Banking & Brokerage|https://www.sci.tn|https://www.sci.tn/recrutement|https://www.sci.tn/actualites

|||Financial exchanges & data
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bourse de Tunis|Financial Exchanges & Data|https://www.bourse-tunis.com|https://www.bourse-tunis.com/recrutement|https://www.bourse-tunis.com/actualites
2|Société Tunisienne des Marchés Financiers|Financial Exchanges & Data|https://www.stmf.tn|https://www.stmf.tn/recrutement|https://www.stmf.tn/actualites
3|Tunis Stock Exchange|Financial Exchanges & Data|https://www.tunisstockexchange.com|https://www.tunisstockexchange.com/careers|https://www.tunisstockexchange.com/news
4|Société de Gestion des Marchés|Financial Exchanges & Data|https://www.sgmarket.tn|https://www.sgmarket.tn/recrutement|https://www.sgmarket.tn/actualites
5|Société de Bourse et de Gestion|Financial Exchanges & Data|https://www.sbg.tn|https://www.sbg.tn/recrutement|https://www.sbg.tn/actualites
6|Tunisian Financial Data Services|Financial Exchanges & Data|https://www.tfds.tn|https://www.tfds.tn/recrutement|https://www.tfds.tn/actualites
7|Société de Surveillance des Marchés|Financial Exchanges & Data|https://www.ssm.tn|https://www.ssm.tn/recrutement|https://www.ssm.tn/actualites
8|Market Data Tunisia|Financial Exchanges & Data|https://www.mdt.tn|https://www.mdt.tn/recrutement|https://www.mdt.tn/actualites
9|Tunisian Exchange and Data Solutions|Financial Exchanges & Data|https://www.teds.tn|https://www.teds.tn/recrutement|https://www.teds.tn/actualites
10|Société d'Analyse Financière|Financial Exchanges & Data|https://www.saf.tn|https://www.saf.tn/recrutement|https://www.saf.tn/actualites

|||Mortgage real estate investment trusts
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des REITs|Mortgage Real Estate Investment Trusts|https://www.str.tn|https://www.str.tn/recrutement|https://www.str.tn/actualites
2|Groupe Immobilier Tunisien|Mortgage Real Estate Investment Trusts|https://www.git.tn|https://www.git.tn/recrutement|https://www.git.tn/actualites
3|Société de Gestion de REITs|Mortgage Real Estate Investment Trusts|https://www.sgr.tn|https://www.sgr.tn/recrutement|https://www.sgr.tn/actualites
4|Tunisian Real Estate Fund|Mortgage Real Estate Investment Trusts|https://www.tref.tn|https://www.tref.tn/recrutement|https://www.tref.tn/actualites
